Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
5/6/2019,0.082,0.084,0.079,0.083,104510674.1,6/6/2019,8602923.189,23523,52363641.6,4312267.557,0
4/6/2019,0.087,0.088,0.079,0.082,265350464.3,5/6/2019,22298659.81,48445,120640642.1,10126985.04,0
3/6/2019,0.096,0.098,0.087,0.087,306468414.9,4/6/2019,28486908.18,57143,141100113.7,13143160.55,0
2/6/2019,0.09,0.098,0.09,0.096,291630467.7,3/6/2019,27490158.99,61543,138666007.9,13073540.68,0
1/6/2019,0.089,0.093,0.085,0.09,159294422.8,2/6/2019,14227354.77,42420,77518447.2,6927300.658,0
31-05-2019,0.084,0.09,0.081,0.089,163350850.6,1/6/2019,13952824.96,43986,80142648.5,6856971.026,0
30-05-2019,0.091,0.097,0.08,0.084,340702109.2,31-05-2019,30763675.05,82884,158228526.3,14305102.81,0
29-05-2019,0.093,0.094,0.085,0.091,186809502.7,30-05-2019,16875771.33,45228,92911813.4,8406848.75,0
28-05-2019,0.09,0.094,0.087,0.093,189364786.4,29-05-2019,17073253.27,50881,98686933.7,8913368.413,0
27-05-2019,0.085,0.094,0.084,0.09,219214048.9,28-05-2019,19322033.36,60243,109879488.1,9679195.678,0
26-05-2019,0.08,0.087,0.078,0.085,124066313.2,27-05-2019,10220967.64,31097,66220354,5460842.166,0
25-05-2019,0.081,0.082,0.079,0.08,84291267.3,26-05-2019,6797303.037,21781,38886470.6,3138777.705,0
24-05-2019,0.08,0.083,0.078,0.081,134042366.2,25-05-2019,10874704.7,39607,66809080.2,5420640.569,0
23-05-2019,0.077,0.084,0.074,0.08,146147282.8,24-05-2019,11313250.18,38692,69537632.1,5396245.504,0
22-05-2019,0.084,0.085,0.077,0.077,133119758.9,23-05-2019,10830609.78,40624,60002919.1,4883600.074,0
21-05-2019,0.084,0.086,0.082,0.084,130576929.8,22-05-2019,10971085.62,39937,67639703.8,5685683.909,0
20-05-2019,0.086,0.087,0.079,0.084,216348927.3,21-05-2019,18050083.14,61204,103646120.2,8654569.783,0
19-05-2019,0.079,0.088,0.078,0.086,249443172.4,20-05-2019,21101089.9,64301,124187461.3,10512291.51,0
18-05-2019,0.083,0.085,0.078,0.079,161570720.4,19-05-2019,13118216.52,40980,76841728.3,6240063.314,0
17-05-2019,0.088,0.091,0.075,0.083,358077557.1,18-05-2019,28751546.04,79586,165482864.4,13291674.58,0
16-05-2019,0.094,0.101,0.083,0.088,462807356.1,17-05-2019,42417304.88,103345,217068715.7,19947504.39,0
15-05-2019,0.084,0.095,0.083,0.094,231427712.5,16-05-2019,20535477.51,47986,123661017.9,10973789.21,0
14-05-2019,0.073,0.085,0.072,0.084,358405124.9,15-05-2019,28240370.9,58103,183900419.3,14513450.87,0
13-05-2019,0.07,0.076,0.069,0.073,215072288.5,14-05-2019,15823770.73,37753,101246786,7451486.932,0
12/5/2019,0.074,0.077,0.068,0.07,284300434,13-05-2019,20539673.82,54154,135921461.6,9829856.808,0
11/5/2019,0.063,0.079,0.063,0.074,341719946.2,12/5/2019,24538296.53,59716,169586163.4,12171110.86,0
10/5/2019,0.062,0.065,0.059,0.063,157842324.8,11/5/2019,9882638.191,27479,78101571.6,4889010.551,0
9/5/2019,0.065,0.065,0.06,0.062,92540760.6,10/5/2019,5775209.855,16219,38190548.2,2383963.659,0
8/5/2019,0.064,0.065,0.062,0.065,68616747.5,9/5/2019,4396669.599,11758,32413550.9,2077774.679,0
7/5/2019,0.067,0.069,0.064,0.064,92764538.2,8/5/2019,6176099.539,16650,41260448.6,2754690.915,0
6/5/2019,0.066,0.069,0.063,0.067,97618341.3,7/5/2019,6431227.666,17542,49819781.3,3288058.811,0
5/5/2019,0.067,0.068,0.066,0.066,53905157.5,6/5/2019,3593855.737,10384,24066584.7,1605930.059,0
4/5/2019,0.07,0.072,0.066,0.067,120812727.3,5/5/2019,8284663.484,20765,56133357,3857793.998,0
3/5/2019,0.068,0.072,0.067,0.07,155443294,4/5/2019,10892117.52,24980,75546156.2,5297841.476,0
2/5/2019,0.069,0.07,0.068,0.069,56421964.2,3/5/2019,3882768.701,9335,27394996.7,1886626.517,0
1/5/2019,0.07,0.071,0.067,0.069,68846639.2,2/5/2019,4734643.51,12575,33136888.8,2278985.735,0
30-04-2019,0.065,0.07,0.065,0.07,78371596.5,1/5/2019,5280477.061,13068,41373531.4,2790138.314,0
29-04-2019,0.069,0.069,0.064,0.065,90658020.7,30-04-2019,6009394.369,15789,38239037.3,2533301.898,0
28-04-2019,0.07,0.071,0.068,0.069,54883175.3,29-04-2019,3823864.376,10270,23370778.9,1628635.804,0
27-04-2019,0.07,0.072,0.069,0.07,76075219.3,28-04-2019,5366990.125,16441,41555181.8,2932543.492,0
26-04-2019,0.07,0.072,0.067,0.07,163211988.1,27-04-2019,11278889.99,36993,79451525.1,5495558.226,0
25-04-2019,0.072,0.076,0.068,0.07,195778106,26-04-2019,14085496.58,42835,98854905.3,7124822.249,0
24-04-2019,0.074,0.075,0.068,0.072,218875413.3,25-04-2019,15641558.8,45111,98311776.6,7020131.126,0
23-04-2019,0.078,0.08,0.073,0.074,210632087.9,24-04-2019,16246588.4,44321,101118768.9,7808876.864,0
22-04-2019,0.073,0.079,0.071,0.078,178300956,23-04-2019,13408517.96,38181,89072042.6,6707553.785,0
21-04-2019,0.076,0.077,0.071,0.073,169952557.8,22-04-2019,12442357.79,34786,81420872.6,5964833.174,0
20-04-2019,0.079,0.079,0.074,0.076,131793248.1,21-04-2019,10127867.87,27781,64070766,4924558.413,0
19-04-2019,0.081,0.081,0.075,0.079,160004085,20-04-2019,12576274.84,36740,77876732.3,6122834.19,0
18-04-2019,0.082,0.083,0.081,0.081,109190731.2,19-04-2019,8979173.049,23733,51196573,4214752.348,0
17-04-2019,0.083,0.084,0.081,0.082,77911427.8,18-04-2019,6416540.545,20411,38066826.5,3135812.631,0
16-04-2019,0.082,0.083,0.079,0.083,79057830,17-04-2019,6460153.802,19862,41083173.5,3360674.216,0
15-04-2019,0.084,0.085,0.08,0.082,101997443.9,16-04-2019,8440750.297,25491,47726376.9,3952910.421,0
14-04-2019,0.083,0.085,0.081,0.084,106490364.8,15-04-2019,8790344.139,22653,54891081.6,4532516.815,0
13-04-2019,0.083,0.085,0.082,0.083,87925050.9,14-04-2019,7315448.157,22586,42678406.7,3551643.378,0
12/4/2019,0.083,0.085,0.079,0.083,173511574.4,13-04-2019,14267905.04,40429,85046964.2,6991338.623,0
11/4/2019,0.089,0.09,0.076,0.083,321208869.5,12/4/2019,26564516.53,67911,148190089.4,12250119.73,0
10/4/2019,0.083,0.092,0.083,0.089,227923407.6,11/4/2019,20092330.96,50525,115192913.8,10148383.53,0
9/4/2019,0.086,0.086,0.08,0.083,215892607.3,10/4/2019,18007532.34,49991,104209457,8696400.683,0
8/4/2019,0.09,0.092,0.081,0.086,262397959.7,9/4/2019,22724007.28,61996,122745864.4,10631825.36,0
7/4/2019,0.09,0.091,0.088,0.09,145147354.8,8/4/2019,13007350.9,36689,72258659.6,6474782.529,0
6/4/2019,0.09,0.094,0.087,0.09,179687678.3,7/4/2019,16212131.63,45717,87745493,7924986.269,0
5/4/2019,0.087,0.092,0.087,0.09,222441691,6/4/2019,19982881.79,58242,107817388.2,9683549.562,0
4/4/2019,0.091,0.094,0.082,0.087,490305261,5/4/2019,43209913.5,107129,246184780.1,21675932.51,0
3/4/2019,0.085,0.1,0.082,0.091,789334870.7,4/4/2019,72236432.59,157932,390710141.2,35787983.35,0
2/4/2019,0.072,0.085,0.071,0.085,492665567.3,3/4/2019,38394370.76,97955,247574534.9,19320320.08,0
1/4/2019,0.07,0.073,0.069,0.072,162776247.7,2/4/2019,11499192.68,32522,75114766.2,5311718.648,0
31-03-2019,0.072,0.072,0.07,0.07,124068622,1/4/2019,8788334.94,26556,59125349.6,4189199.523,0
30-03-2019,0.071,0.073,0.069,0.072,222245671.2,31-03-2019,15692211.18,44031,107257164.6,7582480.795,0
29-03-2019,0.066,0.073,0.065,0.071,330715526.4,30-03-2019,22985547.01,57800,170812346.8,11857386.32,0
28-03-2019,0.067,0.067,0.064,0.066,195106261.8,29-03-2019,12780052.97,35862,94907092.2,6215332.744,0
27-03-2019,0.062,0.068,0.061,0.067,373335033.1,28-03-2019,24369776.25,61900,192003248.6,12533302.09,0
26-03-2019,0.059,0.062,0.059,0.062,268879564.8,27-03-2019,16198995.71,48548,139062961,8379198.698,0
25-03-2019,0.061,0.062,0.056,0.059,313417482.6,26-03-2019,18505173.79,49172,158432327.9,9364227.653,0
24-03-2019,0.063,0.065,0.059,0.062,415661855.5,25-03-2019,25501837.91,71173,204932507.5,12576886.54,0
23-03-2019,0.058,0.065,0.057,0.063,534272459,24-03-2019,32558812.78,86175,256813665.5,15616544.82,0
22-03-2019,0.052,0.059,0.052,0.058,421719603.6,23-03-2019,23806748.3,66113,213984777.7,12065107.5,0
21-03-2019,0.054,0.055,0.05,0.052,286797501.8,22-03-2019,15045753.62,41525,131454870.8,6908864.357,0
